cellID	f_l1_College & University	f_l1_Food	f_l1_Residence	f_l1_Travel & Transport	f_l1_Outdoors & Recreation	f_l1_Arts & Entertainment	f_l1_Shop & Service	f_l1_Nightlife Spot	f_l1_Professional & Other Places	f_l1_Event	t_predominant
261	0	0	0	4	1	0	0	0	1	0	OpenSpace
4532	0	0	4	0	0	0	0	0	2	0	Residential
2332	0	12	1	1	2	2	7	0	4	0	Mixed
6371	0	0	0	0	1	0	0	1	0	0	OpenSpace
686	0	1	0	3	0	0	1	0	1	0	Mixed
4315	0	5	1	5	2	0	14	0	2	0	Commercial
5342	0	3	2	2	2	0	8	0	4	0	Residential
554	1	6	2	2	1	2	5	1	10	0	Commercial
2169	3	5	0	1	1	1	5	0	6	0	Commercial
1827	0	1	0	1	1	0	0	0	0	0	OpenSpace
2712	0	0	0	0	3	0	0	0	0	0	OpenSpace
4351	0	4	5	1	2	0	5	3	4	0	Residential
3493	4	1	1	0	0	0	0	0	6	0	Other
3280	0	0	0	2	3	0	0	0	0	0	OpenSpace
2685	0	6	0	5	1	1	2	1	10	0	Commercial
542	0	0	0	0	0	0	0	0	1	0	Transportation
4439	0	0	0	0	2	0	0	0	0	0	OpenSpace
2728	0	5	2	1	1	0	4	2	3	0	Residential
5349	0	0	0	0	0	0	0	0	1	0	Other
1191	1	2	0	9	0	0	1	0	1	0	Transportation
6144	1	0	0	0	0	0	0	0	1	0	OpenSpace
4950	0	0	2	0	0	2	1	0	1	0	Residential
6335	0	0	0	0	1	0	0	0	0	0	OpenSpace
3182	0	0	2	0	0	0	2	0	2	0	Other
2475	0	0	0	0	0	0	16	1	8	0	Commercial
4158	0	14	1	3	3	2	11	0	6	0	Mixed
5143	1	4	1	1	0	1	8	0	2	0	Mixed
5675	0	12	1	6	0	2	3	0	3	0	Residential
5233	0	8	0	1	3	1	5	0	4	0	Mixed
2392	0	1	4	1	1	0	2	1	3	0	Residential
4192	0	1	4	1	1	0	0	0	1	0	Residential
722	0	2	2	2	2	6	2	0	4	0	Mixed
3797	0	2	4	4	1	1	9	0	6	0	Residential
6255	0	2	0	1	0	0	4	0	0	0	Residential
841	0	0	0	5	0	0	1	2	0	0	Other
1560	0	1	0	0	2	0	1	0	1	0	OpenSpace
331	0	2	0	2	0	0	3	1	9	0	Commercial
1695	0	6	0	2	2	1	0	3	10	0	Commercial
4279	0	0	0	0	2	0	0	0	0	0	OpenSpace
4637	0	9	2	2	2	0	3	0	0	0	Mixed
2111	0	0	2	2	0	0	0	1	2	0	Residential
3397	0	1	1	1	1	0	1	0	3	0	Residential
1742	0	0	0	0	2	0	0	0	0	0	OpenSpace
5419	0	0	1	0	0	1	0	0	0	0	OpenSpace
6307	0	0	0	0	0	0	0	0	1	0	OpenSpace
1843	2	5	0	0	0	2	4	0	5	0	Mixed
4625	0	1	2	1	0	2	0	0	0	0	Residential
3654	0	3	3	1	1	0	0	2	4	0	Residential
1570	0	0	0	1	1	0	0	0	1	0	OpenSpace
2820	0	0	0	0	1	1	0	0	0	1	OpenSpace
812	0	12	1	0	0	0	11	1	7	0	Mixed
4565	0	2	1	0	1	0	0	0	2	0	Residential
2026	0	0	0	0	0	4	2	0	0	0	Other
4480	1	1	1	2	0	0	0	0	1	0	Residential
2535	0	0	2	1	2	0	1	0	1	0	Residential
1207	0	1	0	2	0	2	1	0	2	0	Transportation
2943	0	1	3	0	0	0	0	0	2	0	Residential
4525	0	3	1	2	0	0	0	0	1	0	Residential
4980	0	0	0	1	0	0	0	0	1	0	Residential
5505	0	0	4	1	2	1	0	0	0	0	Residential
4700	0	2	0	1	0	0	1	0	0	0	Residential
3247	0	2	2	2	1	0	3	2	4	0	Residential
577	0	2	0	0	0	0	1	0	6	0	Commercial
2395	1	3	4	1	1	0	1	2	2	0	Residential
6065	0	0	0	0	1	0	0	0	0	0	OpenSpace
2299	0	3	1	2	3	0	2	0	2	0	Other
291	0	0	0	2	3	0	1	0	2	0	Transportation
2062	3	5	0	1	1	0	6	0	9	0	Commercial
3306	6	12	1	1	1	1	3	1	1	0	Commercial
6236	0	0	0	0	1	0	0	0	0	0	OpenSpace
1154	0	2	0	1	0	1	13	0	0	1	Commercial
519	0	0	0	5	0	1	9	1	6	0	Commercial
1521	1	1	0	2	4	2	9	0	5	1	Mixed
5895	1	2	3	0	1	0	1	0	2	0	Residential
2468	0	7	0	0	0	0	3	0	23	0	Commercial
618	0	0	0	3	0	0	0	0	0	0	Transportation
6482	0	0	0	0	0	0	0	0	2	0	Other
984	0	6	1	1	1	2	3	2	0	0	Residential
2051	0	3	3	1	0	1	4	0	6	0	Mixed
3389	0	0	0	1	0	0	0	0	2	0	Residential
6542	0	0	0	0	3	0	0	0	0	0	OpenSpace
3326	0	0	0	0	1	0	0	0	0	0	OpenSpace
478	0	18	0	1	1	0	2	7	3	0	Commercial
3938	0	0	0	0	0	0	1	0	0	0	Commercial
741	0	6	0	0	1	0	3	0	3	0	Residential
877	4	0	4	1	1	0	0	0	14	0	Residential
6074	1	1	0	0	0	0	2	0	3	0	Residential
2311	0	0	0	1	0	0	0	0	1	0	OpenSpace
4248	0	13	2	3	2	0	7	2	3	0	Mixed
462	0	0	0	2	0	1	1	0	0	0	Other
2680	0	9	2	7	3	0	10	0	4	0	Mixed
910	0	5	0	0	0	1	8	4	7	0	Mixed
2701	0	0	0	0	1	0	0	0	0	0	OpenSpace
4289	0	8	4	2	3	2	3	0	3	0	Residential
2249	2	1	2	1	0	0	3	1	2	0	Residential
900	0	9	0	1	2	1	3	0	2	0	Mixed
3942	1	0	1	1	0	0	0	0	0	0	Residential
979	0	0	0	0	0	5	17	0	4	0	Residential
4207	0	0	3	0	0	0	0	1	3	0	Residential
4694	0	4	4	0	2	0	1	0	1	0	Residential
4370	0	0	3	0	2	0	2	0	1	0	Mixed
1557	0	0	3	1	2	1	1	0	4	0	Mixed
4417	0	10	2	0	0	1	14	6	2	0	Mixed
4737	0	1	0	1	0	0	1	1	2	0	Other
5500	0	0	0	0	0	0	0	0	1	0	Other
4498	1	2	3	2	0	0	1	0	1	0	Residential
2462	2	5	1	2	0	0	6	2	8	0	Commercial
3527	0	10	3	5	2	0	12	1	2	0	Mixed
3502	2	1	1	0	2	0	0	2	0	0	OpenSpace
3456	0	1	0	1	0	0	0	0	1	0	Residential
1234	0	12	0	0	1	0	8	1	5	0	Other
85	0	1	0	0	0	0	0	0	0	0	Other
1115	0	4	0	1	0	1	2	2	0	0	Transportation
1050	0	8	0	2	0	0	4	6	4	0	Other
3664	30	2	2	0	1	0	0	0	1	0	Other
707	0	1	0	2	0	1	1	0	3	0	Commercial
5572	0	0	0	0	1	0	0	0	0	0	Residential
583	0	5	4	1	2	1	4	4	2	0	Mixed
5950	0	0	1	0	0	0	0	0	0	0	Residential
6550	0	1	0	0	0	1	2	0	0	0	Residential
6465	0	0	0	4	0	0	0	0	0	0	Transportation
5384	0	2	1	0	1	1	2	0	2	0	Mixed
353	0	0	0	3	1	1	2	1	3	0	Other
5674	0	1	1	13	0	0	9	0	8	0	Commercial
641	0	9	0	0	2	0	5	2	7	0	Mixed
4969	1	1	6	0	1	0	2	0	10	0	Mixed
2782	0	8	5	5	1	0	4	2	11	0	Residential
406	1	4	1	1	1	1	3	0	14	0	Commercial
225	0	0	0	0	2	0	0	0	0	0	Transportation
4883	0	0	0	1	0	0	0	0	0	0	Other
1384	0	0	0	0	3	0	0	0	0	0	Other
5047	0	0	4	3	0	0	0	0	6	0	Residential
2201	0	5	3	0	2	2	13	2	5	0	Mixed
2027	1	2	1	0	4	0	1	0	1	0	Residential
1584	1	8	2	1	4	8	3	0	4	0	Mixed
4974	0	0	1	0	0	0	1	0	0	0	Transportation
3965	0	0	4	1	0	0	6	1	2	0	Mixed
745	0	1	8	0	0	1	1	1	1	0	Residential
1740	0	0	0	1	3	0	0	0	0	0	OpenSpace
2607	0	0	6	0	1	2	0	1	2	0	Residential
4812	2	1	2	0	0	1	2	2	1	0	Residential
3605	0	4	3	1	1	0	1	1	1	0	Residential
3211	0	0	0	0	2	0	0	0	0	0	OpenSpace
6301	0	3	0	0	0	1	3	0	1	0	Transportation
2247	2	4	1	2	1	0	0	0	0	0	Residential
839	0	1	0	0	0	0	0	0	0	0	OpenSpace
6230	0	0	0	0	1	0	0	0	1	0	OpenSpace
483	0	10	0	2	0	1	5	0	6	0	Commercial
5411	0	3	2	0	0	0	1	3	0	0	Mixed
5953	0	3	5	0	0	1	5	0	4	0	Mixed
1625	0	2	3	1	0	5	1	2	1	0	Commercial
601	1	3	2	4	4	4	4	3	6	0	Mixed
6093	0	0	0	0	1	0	0	0	0	0	OpenSpace
220	0	0	0	4	2	0	1	0	6	0	Commercial
3480	0	0	1	0	0	0	0	0	1	0	Residential
274	1	3	0	1	1	0	6	1	13	0	Commercial
2498	0	0	2	0	1	0	0	0	2	0	Residential
4481	1	0	0	0	0	0	0	0	3	0	Residential
204	0	1	0	0	0	0	0	0	0	0	OpenSpace
3324	0	0	0	0	0	1	0	0	0	0	OpenSpace
3711	0	0	0	0	0	1	0	1	4	0	Residential
2578	1	5	0	4	0	0	4	2	14	0	Commercial
3638	0	0	0	0	1	0	0	0	0	0	OpenSpace
4592	0	0	3	1	0	0	2	0	3	0	Mixed
4324	0	0	0	0	1	0	0	0	0	0	Residential
2492	0	3	1	0	4	0	0	0	2	0	OpenSpace
3006	0	2	0	1	1	0	0	0	9	0	Commercial
2271	3	9	0	1	2	0	11	0	5	0	Commercial
2082	0	5	0	2	0	5	3	2	8	0	Commercial
4415	0	0	3	0	0	0	0	1	1	0	Residential
2609	1	0	0	0	0	20	1	0	3	0	Other
4	0	2	0	1	3	1	1	0	4	0	Other
4414	0	3	0	0	0	0	3	1	1	0	Other
6498	0	0	0	0	0	0	0	0	2	0	Other
2273	0	4	0	0	1	0	11	0	5	0	Commercial
1187	0	7	0	4	2	0	7	0	4	0	Other
5331	0	0	0	2	0	0	1	0	0	0	Other
3099	0	0	0	0	2	0	1	0	1	0	Residential
4318	0	0	2	0	1	0	2	0	2	0	Residential
4691	0	1	2	0	0	0	0	0	0	0	Residential
1395	0	0	0	1	2	0	3	0	2	0	Mixed
4918	0	3	0	0	0	0	3	0	3	0	Residential
796	16	2	0	0	4	0	0	0	0	0	Other
4081	0	1	4	0	0	0	8	0	2	0	Residential
2005	0	1	1	2	4	1	4	0	7	0	Mixed
4632	0	0	3	0	0	0	0	0	0	0	Residential
3347	0	6	2	4	1	0	3	1	12	0	Mixed
5220	0	0	0	0	3	0	0	0	0	0	OpenSpace
4591	0	2	2	1	1	0	0	0	2	0	Other
1884	1	9	0	0	0	0	2	1	8	0	Commercial
1397	0	1	0	0	1	1	2	1	1	0	Mixed
5187	0	6	3	0	1	1	6	0	0	0	Other
359	0	1	0	1	0	1	0	0	6	1	Other
1008	0	0	2	1	1	1	0	0	1	0	Residential
1716	0	6	4	3	2	6	0	1	4	0	Mixed
4029	0	5	0	1	0	0	2	0	0	0	Mixed
216	0	1	1	1	2	0	2	0	5	0	Commercial
2367	1	4	0	0	0	0	2	1	12	0	Commercial
3243	0	1	1	1	5	0	0	0	3	0	Commercial
6416	0	0	0	1	0	0	0	0	1	0	OpenSpace
5817	0	0	0	1	0	1	0	0	2	0	Other
4924	0	0	0	0	1	0	0	0	1	0	OpenSpace
1875	0	1	0	1	3	1	3	2	14	0	Other
302	0	0	1	8	5	0	1	1	1	0	Transportation
5986	0	1	2	0	1	0	0	0	2	0	Other
4122	0	0	1	0	0	0	1	0	0	0	Other
5922	0	1	1	0	0	0	2	0	2	0	Residential
6428	0	0	0	0	0	0	0	0	3	0	Transportation
1640	0	2	1	2	0	0	0	0	0	0	Residential
2337	0	5	1	0	1	1	1	4	1	0	OpenSpace
429	0	1	0	2	1	0	1	2	4	0	Other
165	0	3	0	0	1	0	2	0	4	0	Commercial
4975	0	0	5	1	1	0	0	0	1	0	Residential
4386	0	0	2	0	0	0	0	0	3	0	Residential
1361	0	1	1	6	1	1	2	1	8	0	Commercial
568	3	3	1	1	2	3	2	0	2	0	Residential
788	0	1	0	0	1	0	0	0	0	0	Transportation
1668	0	1	2	0	4	3	5	1	6	0	OpenSpace
6560	1	0	0	0	0	0	0	0	0	0	OpenSpace
5847	0	11	0	2	0	0	7	2	5	0	Mixed
2908	0	17	3	2	3	0	10	2	4	0	Commercial
1277	0	15	0	6	1	2	10	3	3	0	Mixed
6349	0	7	2	0	2	1	5	0	1	0	Mixed
3434	0	1	3	0	1	0	2	0	7	0	Other
6134	0	0	0	0	1	0	0	0	0	0	OpenSpace
2011	0	0	1	4	0	0	0	0	2	0	Residential
713	0	10	1	0	1	0	7	2	2	0	Commercial
2077	0	6	0	1	1	4	1	0	1	0	Commercial
2193	0	6	0	3	1	0	18	2	2	0	Residential
1550	1	0	5	0	5	0	1	0	2	0	Mixed
3842	0	5	2	1	0	0	0	0	2	0	Other
5665	0	2	1	0	0	1	1	0	1	0	Residential
2590	0	5	0	2	4	2	10	0	8	0	Mixed
3163	0	1	0	0	4	0	0	0	0	0	OpenSpace
3698	0	0	1	0	0	0	1	0	6	0	Residential
719	1	5	1	2	4	0	3	1	16	0	Commercial
4936	1	6	3	6	2	1	10	0	1	0	Mixed
4601	0	4	3	3	2	1	5	0	0	0	Mixed
3357	0	9	0	2	0	1	13	0	16	0	Commercial
551	0	3	0	0	1	0	1	0	3	0	Commercial
1867	0	3	3	0	1	0	11	0	7	0	Mixed
908	0	10	2	2	3	1	7	2	6	0	Mixed
2285	0	1	0	2	1	1	1	0	0	0	OpenSpace
6013	0	3	0	0	1	0	8	0	0	0	Commercial
515	0	0	5	2	0	0	3	0	3	0	Residential
2786	0	5	2	3	0	0	6	1	1	0	Mixed
2583	0	2	0	2	0	0	20	1	6	0	Commercial
5170	0	0	0	0	1	0	0	0	0	0	OpenSpace
4202	0	0	1	0	3	2	0	0	2	0	Mixed
2023	0	0	1	0	0	0	0	0	1	0	Mixed
1324	0	6	1	0	2	2	11	0	2	0	Mixed
795	0	3	0	0	0	0	0	0	8	0	Other
712	1	3	1	1	2	1	4	1	3	0	Mixed
3884	0	2	1	3	3	2	10	0	3	0	Residential
4259	0	4	6	1	4	2	12	2	2	0	Residential
5598	0	0	0	0	0	0	1	0	1	0	Mixed
5126	0	6	3	0	2	1	13	2	2	0	Residential
2830	0	0	5	2	1	0	2	0	7	0	Residential
1357	1	9	2	5	2	0	4	0	8	0	Commercial
1915	0	0	0	4	0	1	1	0	2	0	Residential
4177	0	0	0	0	0	0	0	0	5	0	Residential
6117	0	0	0	0	2	0	0	0	0	0	OpenSpace
5622	0	0	0	1	0	0	1	1	2	0	Residential
1591	1	2	0	0	5	12	0	2	6	0	Commercial
2127	0	0	0	1	0	0	2	0	0	0	Other
4162	0	1	4	1	0	1	2	0	10	0	Residential
1021	0	1	2	0	0	3	2	1	2	0	Transportation
1022	0	0	6	3	2	1	3	0	2	0	Residential
5117	1	0	0	4	1	0	0	0	1	0	Other
2173	0	2	0	2	1	3	5	0	18	0	Commercial
6069	0	11	0	0	0	0	11	2	3	0	Commercial
2302	0	1	0	1	0	0	0	0	0	0	Mixed
3707	0	0	2	7	1	0	6	0	6	0	Residential
4165	0	2	4	1	1	0	3	1	0	0	Mixed
1185	0	1	1	1	0	0	3	0	15	0	Commercial
4563	0	3	1	0	0	0	0	0	5	0	Residential
3825	0	0	0	0	1	0	0	0	0	0	OpenSpace
1838	0	7	2	3	1	1	6	0	1	0	Mixed
1711	0	4	0	0	1	10	1	1	3	0	Commercial
4071	0	1	0	3	0	1	4	0	5	0	Residential
5329	0	0	1	0	2	0	0	0	3	0	Residential
5854	0	1	0	1	1	0	0	0	1	0	Other
4821	0	3	0	1	0	0	3	0	3	0	Commercial
189	0	0	0	0	0	0	0	1	3	0	Transportation
1110	0	0	2	2	1	1	0	0	4	0	Other
2695	0	5	0	7	0	5	17	0	4	0	Commercial
95	0	1	4	0	4	0	1	0	1	0	Mixed
4604	0	0	0	2	1	0	0	1	2	0	Residential
5016	0	6	1	1	3	0	9	4	4	0	Commercial
4817	0	0	0	3	0	2	0	0	1	0	Residential
3178	0	1	4	1	1	0	0	3	3	0	Residential
3977	0	7	1	0	1	0	5	0	5	0	Residential
5726	0	0	1	0	2	0	0	0	0	0	Residential
4375	1	1	1	0	0	0	1	0	8	0	Mixed
1870	0	4	0	4	2	0	1	3	13	0	Commercial
5221	0	2	6	4	6	0	1	0	5	0	OpenSpace
3537	0	0	2	6	0	1	6	0	6	0	Residential
3616	0	6	2	1	0	3	3	0	4	0	Other
1237	0	11	0	0	3	1	12	1	4	0	Commercial
2024	0	1	2	0	0	0	0	0	0	0	Mixed
3667	2	0	1	0	0	0	0	0	0	0	Other
5025	0	1	1	0	2	0	1	0	2	0	Residential
6212	1	0	1	0	0	0	2	0	1	0	Mixed
1372	0	2	4	4	2	3	3	3	2	0	Residential
5165	0	1	2	1	2	0	0	0	1	0	OpenSpace
3239	1	0	2	4	3	0	4	0	18	0	Commercial
1138	0	0	1	0	0	0	0	0	0	0	Mixed
6435	0	0	1	0	0	0	0	0	0	0	Transportation
4839	0	2	2	2	0	0	2	0	1	0	Residential
4116	0	0	1	0	1	0	0	0	0	0	Other
5738	0	0	0	0	0	0	1	0	0	0	Other
4771	0	2	0	0	0	1	2	0	3	0	Residential
5466	0	2	0	0	0	0	0	1	2	0	Residential
708	1	13	1	1	5	1	4	0	21	0	Commercial
5806	0	0	6	0	2	0	4	2	3	0	Residential
967	0	0	0	0	1	0	2	0	10	0	Commercial
1755	0	10	0	0	1	6	5	1	2	0	Mixed
4109	0	1	0	1	0	0	0	0	0	0	Residential
4176	1	0	0	0	0	0	0	0	1	0	Residential
2330	0	2	5	0	4	3	2	0	2	0	Other
5954	0	0	0	0	0	1	3	1	2	0	Residential
2866	0	0	1	4	0	0	0	1	0	0	Residential
3412	0	0	0	0	0	0	0	0	2	0	Other
2454	0	4	5	4	0	2	4	0	3	0	Residential
3332	0	0	0	1	0	0	0	0	1	0	Transportation
4304	0	0	0	0	0	0	0	0	1	0	Other
6045	0	0	1	2	0	0	0	0	1	0	Other
1158	3	5	0	1	4	2	7	1	2	0	Other
104	0	0	0	0	1	0	0	0	0	0	Other
1295	0	0	0	0	0	0	0	0	1	0	Other
2867	0	0	1	0	0	0	0	0	2	0	Residential
2780	5	4	0	6	1	0	0	0	2	0	Other
1199	0	0	11	4	0	2	2	0	2	0	Residential
4919	0	0	1	3	1	0	4	0	1	0	Residential
992	1	5	2	0	1	1	15	1	2	0	Mixed
4344	2	0	0	2	0	0	0	0	6	0	Other
931	0	0	4	6	4	5	1	4	7	0	Other
440	0	1	4	1	0	3	0	2	3	0	Residential
902	0	10	2	3	3	2	10	1	0	0	Mixed
919	0	0	4	1	3	0	0	1	3	0	Residential
3839	2	1	0	0	0	0	0	0	0	0	OpenSpace
2698	0	6	1	3	0	3	6	0	9	0	Commercial
2594	0	2	0	1	1	0	0	0	1	0	OpenSpace
5012	0	0	1	0	0	1	2	2	0	0	Residential
656	0	8	0	1	0	0	6	1	27	0	Commercial
96	0	0	1	0	3	0	0	0	2	0	Other
3133	0	5	1	2	2	0	5	0	23	0	Commercial
1137	1	0	1	1	2	0	0	0	3	0	Mixed
2800	0	10	0	2	0	0	6	0	13	0	Commercial
1169	0	0	3	2	0	1	0	0	1	0	Residential
2931	0	1	0	1	5	0	0	0	2	0	OpenSpace
1314	0	9	1	2	0	0	7	0	5	0	Mixed
2576	0	5	0	4	3	0	2	2	10	0	Commercial
960	0	4	0	3	5	2	3	0	0	1	Transportation
3899	0	4	1	4	1	16	3	0	5	0	OpenSpace
1556	0	0	2	0	1	4	1	0	7	0	Residential
666	0	4	5	0	1	1	3	1	3	0	Residential
5378	0	3	3	0	0	0	3	0	1	0	Mixed
3378	0	0	0	0	0	1	0	0	0	0	OpenSpace
1510	0	6	2	1	1	0	8	0	0	0	Residential
433	0	0	0	3	1	2	3	0	9	0	Other
1252	1	1	3	1	0	1	0	1	2	0	Residential
2408	0	2	4	0	1	1	7	2	4	0	Mixed
1536	0	2	3	1	0	9	3	1	12	0	Other
2729	0	6	4	3	1	1	15	0	8	0	Mixed
764	0	0	0	2	0	0	0	0	0	0	Other
1736	0	1	0	2	1	0	0	0	1	0	OpenSpace
4519	0	6	2	0	0	0	4	0	2	0	Residential
1257	0	10	2	2	0	0	16	0	5	0	Mixed
4635	0	0	0	3	1	2	1	0	3	0	Other
4629	0	3	1	1	0	0	11	1	4	0	Mixed
790	0	0	0	2	2	1	2	0	11	0	Commercial
4073	0	7	2	0	1	0	16	1	8	0	Residential
5667	0	3	0	1	0	0	1	0	1	0	Mixed
2874	0	0	4	0	0	0	1	0	3	0	Residential
1646	0	0	0	0	2	0	2	0	1	0	Mixed
1271	0	2	3	3	1	0	3	0	5	0	Transportation
890	0	0	0	1	0	2	9	1	2	0	Mixed
2764	0	7	3	0	1	1	5	2	1	0	Residential
3300	0	21	3	1	1	0	10	1	2	0	Mixed
630	1	2	3	3	7	1	7	3	3	0	Mixed
4675	0	0	8	1	5	0	1	1	4	0	Residential
3310	2	0	2	0	0	1	0	1	1	0	Residential
4851	0	0	5	0	0	0	1	0	0	0	Residential
526	0	0	0	0	0	6	2	0	2	0	Mixed
2388	0	0	2	4	1	1	0	0	0	0	OpenSpace
5548	0	0	0	0	1	0	1	0	0	0	Residential
5407	0	0	1	1	1	0	2	1	3	0	Mixed
2000	1	2	3	0	0	2	7	0	10	1	Commercial
6256	0	2	1	0	0	0	1	0	0	0	Residential
1856	0	18	1	0	0	2	16	4	0	0	Mixed
1538	0	18	1	2	0	1	0	8	1	0	Mixed
2307	0	0	1	0	0	0	1	0	2	0	Residential
450	0	0	0	0	0	6	0	2	1	0	Mixed
1855	1	3	4	0	0	1	5	3	2	0	Other
2336	0	2	1	0	1	1	2	5	2	0	Residential
793	1	5	0	2	1	0	7	2	19	0	Commercial
4387	0	4	4	1	0	0	4	0	2	0	Other
3826	0	0	0	1	0	0	0	0	0	0	OpenSpace
2755	0	0	1	2	1	0	1	0	0	0	Transportation
2457	0	1	3	0	1	0	1	1	3	0	Residential
4624	1	2	4	1	1	2	0	1	0	0	Residential
5450	0	4	1	0	1	0	3	1	3	0	Residential
4335	0	0	0	0	0	0	1	0	0	0	Other
4055	0	0	2	0	0	0	0	0	6	0	Other
2762	0	0	3	1	0	0	0	1	4	0	Other
3098	0	0	1	1	0	0	0	0	0	0	Residential
5693	0	0	0	1	0	0	0	0	1	0	Residential
599	1	3	1	5	3	2	1	1	1	1	Residential
2946	1	0	1	0	1	0	2	0	3	0	Residential
1328	0	11	3	1	2	0	10	1	6	0	Residential
5697	0	0	1	0	0	0	0	0	0	0	OpenSpace
5716	0	0	1	0	0	0	0	2	2	0	Residential
749	1	2	1	0	0	1	1	0	9	0	Commercial
5393	0	0	0	0	2	0	0	0	1	0	OpenSpace
5402	0	1	5	0	0	0	0	0	2	0	Mixed
2378	0	3	0	4	2	1	1	2	7	3	Commercial
5984	0	0	1	0	0	0	0	0	0	0	Residential
2822	0	0	1	1	2	0	0	1	0	0	OpenSpace
4325	0	0	0	1	1	0	0	0	1	0	Residential
5982	0	5	1	0	2	0	0	0	4	0	Other
522	0	1	2	1	0	3	0	3	6	0	Mixed
1484	0	1	1	2	0	1	7	1	4	0	Mixed
2030	0	1	0	0	2	1	0	0	2	0	Other
3931	0	0	2	0	0	0	1	1	1	0	Mixed
2974	0	0	0	0	0	3	0	0	0	0	OpenSpace
5132	0	0	0	0	0	1	0	0	1	0	Residential
3219	0	1	1	0	0	0	0	0	1	0	Residential
2014	0	0	0	2	1	0	0	0	2	0	OpenSpace
3258	0	2	1	1	2	0	7	0	8	0	Commercial
4866	0	0	2	0	1	0	0	1	0	0	Residential
2988	0	1	2	0	0	0	0	0	3	0	Mixed
2752	0	0	2	0	0	0	0	0	1	0	Residential
2467	0	4	1	6	1	0	6	2	4	0	Mixed
3713	0	4	1	4	2	8	11	1	3	0	Commercial
2730	0	5	2	1	0	1	2	0	0	0	Mixed
3692	0	2	3	0	0	0	1	0	4	0	Residential
4880	1	1	3	1	0	0	5	0	3	0	Mixed
1582	0	4	3	2	2	7	11	2	2	0	Mixed
5294	0	7	0	1	1	0	11	0	5	0	Mixed
2086	0	25	0	0	0	0	13	0	15	0	Commercial
5568	0	0	2	2	0	0	0	0	5	0	Other
4554	0	0	2	0	6	0	1	0	0	0	Residential
2411	0	0	5	1	0	0	2	0	2	0	Residential
2207	0	0	2	0	1	0	0	0	1	0	Residential
4712	0	3	1	3	0	0	4	2	4	0	Other
1899	0	3	4	0	0	0	10	1	4	0	Mixed
1643	0	2	0	8	1	0	0	0	5	0	Transportation
5512	0	0	0	4	1	0	22	1	1	0	Commercial
2491	0	1	0	1	2	0	0	0	1	0	OpenSpace
2743	0	0	0	0	3	0	0	0	0	0	OpenSpace
484	0	10	1	1	0	0	5	1	8	0	Commercial
2608	1	4	0	0	1	14	0	0	2	0	Other
5592	0	0	0	0	1	0	2	0	0	0	OpenSpace
3565	0	0	4	1	0	1	0	1	0	0	Residential
1423	6	5	2	1	0	0	3	0	12	0	Commercial
797	1	0	0	2	2	0	1	1	4	0	Other
1236	1	3	1	0	2	2	11	3	2	0	Commercial
4677	0	9	2	3	1	0	10	4	3	0	Residential
1025	0	1	0	4	0	0	2	2	1	0	Other
3451	0	0	0	0	0	1	0	0	7	0	Residential
2025	0	1	0	0	1	0	0	0	1	0	Mixed
3891	0	0	3	10	0	1	2	0	15	0	Residential
117	0	0	0	2	1	0	0	0	1	0	OpenSpace
636	0	15	1	1	4	0	21	1	3	0	Commercial
1165	5	2	2	1	1	1	0	1	6	0	Residential
5080	0	1	8	4	0	0	2	0	7	0	Mixed
1490	0	13	0	1	0	0	4	0	2	0	Mixed
4598	0	0	0	0	0	0	0	0	1	0	Residential
1571	0	3	0	0	3	0	0	0	0	0	OpenSpace
2722	0	11	1	2	0	0	8	2	2	0	Mixed
118	0	1	0	4	3	1	0	0	2	0	OpenSpace
1238	0	9	0	1	0	0	10	0	9	0	Commercial
3661	9	1	8	0	0	0	0	1	3	0	Residential
1247	2	3	0	0	2	3	0	0	0	0	OpenSpace
3786	0	3	1	0	2	0	4	4	3	0	Transportation
5073	2	3	0	0	0	1	2	0	0	0	Residential
1719	0	17	3	3	0	0	5	6	0	0	Mixed
3829	0	2	0	1	0	0	0	0	0	0	OpenSpace
1868	0	1	2	1	1	0	3	0	4	0	Mixed
1652	0	0	0	0	2	0	0	0	0	0	OpenSpace
6048	0	0	0	0	1	0	0	0	0	0	Residential
1251	0	0	1	1	1	4	2	1	4	0	Residential
3052	0	0	0	1	0	0	0	0	0	0	OpenSpace
1950	0	0	2	0	1	0	1	1	6	0	Residential
1587	1	9	0	3	3	4	13	1	3	0	Mixed
4264	0	4	3	0	1	0	9	0	5	0	Mixed
1681	1	1	1	1	3	1	2	0	4	0	Other
2255	0	21	3	1	0	0	12	1	3	0	Mixed
5237	1	4	0	1	1	0	12	0	1	0	Other
3621	0	1	4	5	3	1	1	0	10	0	Residential
2354	0	17	3	1	0	1	8	4	2	0	Residential
1144	2	10	0	2	2	1	8	0	0	0	Mixed
4710	0	2	0	1	0	0	3	0	0	0	Residential
7	0	2	0	0	2	3	0	0	1	0	Other
2437	0	3	1	0	1	0	2	2	2	0	Other
1091	0	3	7	0	2	0	1	0	1	0	Residential
3118	1	1	6	0	1	1	3	1	4	0	Mixed
2819	0	0	0	0	3	0	0	0	0	0	OpenSpace
2236	0	14	3	1	2	0	8	10	2	0	Mixed
1904	0	2	0	0	0	1	0	2	0	0	Commercial
2235	0	11	1	2	0	2	3	2	2	0	Residential
5985	0	0	0	0	0	0	0	0	1	0	Residential
3117	0	1	1	0	0	0	0	0	4	0	Other
